
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Micro/Minisensor (normal range)	umol/l	OFF	ZB7-504-187	3	ON External	20.000	ON	1013	33.000	30%	200x	100	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	21.542	19.890	1023	100.000	20.950	48.647	20.904	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	1	
Date:	5/16/2018	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
5/16/2018	12:25:50	1589.00		161.34	---	---	---	19.197	---	---	---	1022.79	26.440	19.197	---	---	25.224	---	---	---	192.199	---	---	---	5.515	---	---	---	
5/16/2018	12:25:51	1590.00		161.45	---	---	---	19.196	---	---	---	1022.79	26.440	19.196	---	---	25.216	---	---	---	192.147	---	---	---	5.516	---	---	---	
5/16/2018	12:25:52	1591.00		161.28	---	---	---	19.208	---	---	---	1022.72	26.440	19.208	---	---	25.225	---	---	---	192.111	---	---	---	5.534	---	---	---	
5/16/2018	12:25:53	1592.00		161.47	---	---	---	19.187	---	---	---	1022.79	26.440	19.187	---	---	25.218	---	---	---	192.113	---	---	---	5.515	---	---	---	
5/16/2018	12:25:54	1593.00		161.38	---	---	---	19.188	---	---	---	1022.79	26.440	19.188	---	---	25.224	---	---	---	192.065	---	---	---	5.509	---	---	---	
5/16/2018	12:25:55	1594.00		161.49	---	---	---	19.196	---	---	---	1022.66	26.440	19.196	---	---	25.214	---	---	---	192.076	---	---	---	5.516	---	---	---	
5/16/2018	12:25:56	1595.00		161.66	---	---	---	19.166	---	---	---	1022.82	26.440	19.166	---	---	25.211	---	---	---	192.055	---	---	---	5.514	---	---	---	
5/16/2018	12:25:57	1596.00		161.64	---	---	---	19.196	---	---	---	1022.79	26.440	19.196	---	---	25.204	---	---	---	192.020	---	---	---	5.526	---	---	---	
5/16/2018	12:25:58	1597.00		161.60	---	---	---	19.194	---	---	---	1022.85	26.363	19.194	---	---	25.207	---	---	---	191.968	---	---	---	5.513	---	---	---	
5/16/2018	12:25:59	1598.00		161.53	---	---	---	19.208	---	---	---	1022.79	26.363	19.208	---	---	25.208	---	---	---	191.964	---	---	---	5.508	---	---	---	
5/16/2018	12:26:00	1599.00		161.60	---	---	---	19.186	---	---	---	1022.79	26.363	19.186	---	---	25.209	---	---	---	191.994	---	---	---	5.524	---	---	---	
5/16/2018	12:26:01	1600.00		161.73	---	---	---	19.176	---	---	---	1022.73	26.363	19.176	---	---	25.204	---	---	---	191.925	---	---	---	5.525	---	---	---	
5/16/2018	12:26:02	1601.00		161.59	---	---	---	19.218	---	---	---	1022.82	26.363	19.218	---	---	25.201	---	---	---	191.914	---	---	---	5.507	---	---	---	
5/16/2018	12:26:03	1602.00		161.53	---	---	---	19.227	---	---	---	1022.82	26.363	19.227	---	---	25.201	---	---	---	191.888	---	---	---	5.512	---	---	---	
5/16/2018	12:26:04	1603.00		161.45	---	---	---	19.239	---	---	---	1022.79	26.363	19.239	---	---	25.204	---	---	---	191.942	---	---	---	5.517	---	---	---	
5/16/2018	12:26:05	1604.00		161.59	---	---	---	19.227	---	---	---	1022.85	26.363	19.227	---	---	25.197	---	---	---	191.848	---	---	---	5.524	---	---	---	
5/16/2018	12:26:06	1605.00		161.65	---	---	---	19.229	---	---	---	1022.85	26.363	19.229	---	---	25.193	---	---	---	191.860	---	---	---	5.514	---	---	---	
5/16/2018	12:26:07	1606.00		161.55	---	---	---	19.249	---	---	---	1022.82	26.363	19.249	---	---	25.194	---	---	---	191.805	---	---	---	5.515	---	---	---	
5/16/2018	12:26:08	1607.00		161.64	---	---	---	19.238	---	---	---	1022.82	26.363	19.238	---	---	25.190	---	---	---	191.796	---	---	---	5.533	---	---	---	
5/16/2018	12:26:09	1608.00		161.79	---	---	---	19.227	---	---	---	1022.85	26.363	19.227	---	---	25.184	---	---	---	191.733	---	---	---	5.524	---	---	---	
5/16/2018	12:26:10	1609.00		161.93	---	---	---	19.207	---	---	---	1022.85	26.363	19.207	---	---	25.180	---	---	---	191.738	---	---	---	5.529	---	---	---	
5/16/2018	12:26:11	1610.00		162.00	---	---	---	19.198	---	---	---	1022.85	26.363	19.198	---	---	25.179	---	---	---	191.701	---	---	---	5.512	---	---	---	
5/16/2018	12:26:12	1611.00		161.95	---	---	---	19.199	---	---	---	1022.82	26.363	19.199	---	---	25.181	---	---	---	191.723	---	---	---	5.510	---	---	---	
5/16/2018	12:26:13	1612.00		161.90	---	---	---	19.227	---	---	---	1022.85	26.363	19.227	---	---	25.177	---	---	---	191.669	---	---	---	5.537	---	---	---	
5/16/2018	12:26:14	1613.00		162.04	---	---	---	19.198	---	---	---	1022.76	26.363	19.198	---	---	25.176	---	---	---	191.658	---	---	---	5.505	---	---	---	
5/16/2018	12:26:15	1614.00		162.03	---	---	---	19.197	---	---	---	1022.82	26.363	19.197	---	---	25.177	---	---	---	191.671	---	---	---	5.522	---	---	---	
5/16/2018	12:26:16	1615.00		162.02	---	---	---	19.209	---	---	---	1022.82	26.363	19.209	---	---	25.173	---	---	---	191.639	---	---	---	5.512	---	---	---	
5/16/2018	12:26:17	1616.00		162.14	---	---	---	19.209	---	---	---	1022.79	26.363	19.209	---	---	25.166	---	---	---	191.602	---	---	---	5.533	---	---	---	
5/16/2018	12:26:18	1617.00		162.18	---	---	---	19.187	---	---	---	1022.82	26.363	19.187	---	---	25.170	---	---	---	191.626	---	---	---	5.532	---	---	---	
5/16/2018	12:26:19	1618.00		162.25	---	---	---	19.197	---	---	---	1022.82	26.363	19.197	---	---	25.162	---	---	---	191.550	---	---	---	5.528	---	---	---	
5/16/2018	12:26:20	1619.00		162.25	---	---	---	19.208	---	---	---	1022.85	26.363	19.208	---	---	25.159	---	---	---	191.546	---	---	---	5.512	---	---	---	
5/16/2018	12:26:21	1620.00		162.32	---	---	---	19.185	---	---	---	1022.73	26.363	19.185	---	---	25.160	---	---	---	191.535	---	---	---	5.537	---	---	---	
5/16/2018	12:26:22	1621.00		162.37	---	---	---	19.207	---	---	---	1022.79	26.363	19.207	---	---	25.150	---	---	---	191.494	---	---	---	5.529	---	---	---	
5/16/2018	12:26:23	1622.00		162.24	---	---	---	19.239	---	---	---	1022.82	26.363	19.239	---	---	25.149	---	---	---	191.468	---	---	---	5.508	---	---	---	
5/16/2018	12:26:24	1623.00		162.22	---	---	---	19.207	---	---	---	1022.85	26.363	19.207	---	---	25.160	---	---	---	191.494	---	---	---	5.521	---	---	---	
5/16/2018	12:26:25	1624.00		162.29	---	---	---	19.208	---	---	---	1022.79	26.363	19.208	---	---	25.156	---	---	---	191.458	---	---	---	5.519	---	---	---	
5/16/2018	12:26:26	1625.00		162.34	---	---	---	19.187	---	---	---	1022.85	26.363	19.187	---	---	25.159	---	---	---	191.462	---	---	---	5.510	---	---	---	
5/16/2018	12:26:27	1626.00		162.32	---	---	---	19.208	---	---	---	1022.85	26.363	19.208	---	---	25.153	---	---	---	191.453	---	---	---	5.519	---	---	---	
5/16/2018	12:26:28	1627.00		162.29	---	---	---	19.206	---	---	---	1022.85	26.363	19.206	---	---	25.156	---	---	---	191.498	---	---	---	5.517	---	---	---	
5/16/2018	12:26:29	1628.00		162.31	---	---	---	19.207	---	---	---	1022.79	26.363	19.207	---	---	25.155	---	---	---	191.440	---	---	---	5.534	---	---	---	
5/16/2018	12:26:30	1629.00		162.33	---	---	---	19.216	---	---	---	1022.79	26.363	19.216	---	---	25.150	---	---	---	191.408	---	---	---	5.537	---	---	---	
5/16/2018	12:26:31	1630.00		162.25	---	---	---	19.249	---	---	---	1022.85	26.363	19.249	---	---	25.145	---	---	---	191.419	---	---	---	5.571	---	---	---	
5/16/2018	12:26:32	1631.00		162.39	---	---	---	19.249	---	---	---	1022.82	26.363	19.249	---	---	25.136	---	---	---	191.380	---	---	---	5.543	---	---	---	
5/16/2018	12:26:33	1632.00		162.42	---	---	---	19.236	---	---	---	1022.88	26.363	19.236	---	---	25.138	---	---	---	191.365	---	---	---	5.554	---	---	---	
5/16/2018	12:26:34	1633.00		162.41	---	---	---	19.248	---	---	---	1022.85	26.363	19.248	---	---	25.135	---	---	---	191.367	---	---	---	5.570	---	---	---	
5/16/2018	12:26:35	1634.00		162.61	---	---	---	19.236	---	---	---	1022.79	26.363	19.236	---	---	25.125	---	---	---	191.337	---	---	---	5.549	---	---	---	
5/16/2018	12:26:36	1635.00		162.32	---	---	---	19.248	---	---	---	1022.85	26.363	19.248	---	---	25.142	---	---	---	191.406	---	---	---	5.535	---	---	---	
5/16/2018	12:26:37	1636.00		162.33	---	---	---	19.229	---	---	---	1022.85	26.363	19.229	---	---	25.146	---	---	---	191.453	---	---	---	5.531	---	---	---	
5/16/2018	12:26:38	1637.00		162.53	---	---	---	19.248	---	---	---	1022.76	26.363	19.248	---	---	25.128	---	---	---	191.261	---	---	---	5.534	---	---	---	
5/16/2018	12:26:39	1638.00		162.60	---	---	---	19.247	---	---	---	1022.79	26.363	19.247	---	---	25.122	---	---	---	191.266	---	---	---	5.556	---	---	---	
5/16/2018	12:26:40	1639.00		162.72	---	---	---	19.248	---	---	---	1022.85	26.363	19.248	---	---	25.114	---	---	---	191.255	---	---	---	5.537	---	---	---	
5/16/2018	12:26:41	1640.00		162.73	---	---	---	19.238	---	---	---	1022.82	26.363	19.238	---	---	25.117	---	---	---	191.270	---	---	---	5.541	---	---	---	
5/16/2018	12:26:42	1641.00		162.90	---	---	---	19.238	---	---	---	1022.82	26.363	19.238	---	---	25.106	---	---	---	191.192	---	---	---	5.539	---	---	---	
5/16/2018	12:26:43	1642.00		162.82	---	---	---	19.249	---	---	---	1022.76	26.363	19.249	---	---	25.107	---	---	---	191.169	---	---	---	5.561	---	---	---	
5/16/2018	12:26:44	1643.00		162.83	---	---	---	19.239	---	---	---	1022.88	26.363	19.239	---	---	25.110	---	---	---	191.158	---	---	---	5.529	---	---	---	
5/16/2018	12:26:45	1644.00		162.87	---	---	---	19.270	---	---	---	1022.85	26.363	19.270	---	---	25.097	---	---	---	191.130	---	---	---	5.530	---	---	---	
5/16/2018	12:26:46	1645.00		162.92	---	---	---	19.250	---	---	---	1022.82	26.363	19.250	---	---	25.100	---	---	---	191.085	---	---	---	5.556	---	---	---	
5/16/2018	12:26:47	1646.00		163.09	---	---	---	19.235	---	---	---	1022.85	26.363	19.235	---	---	25.093	---	---	---	191.037	---	---	---	5.531	---	---	---	
5/16/2018	12:26:48	1647.00		163.07	---	---	---	19.258	---	---	---	1022.82	26.318	19.258	---	---	25.087	---	---	---	191.042	---	---	---	5.535	---	---	---	
5/16/2018	12:26:49	1648.00		163.18	---	---	---	19.248	---	---	---	1022.88	26.363	19.248	---	---	25.083	---	---	---	190.973	---	---	---	5.570	---	---	---	
5/16/2018	12:26:50	1649.00		163.17	---	---	---	19.247	---	---	---	1022.76	26.363	19.247	---	---	25.084	---	---	---	190.951	---	---	---	5.559	---	---	---	
5/16/2018	12:26:51	1650.00		163.08	---	---	---	19.269	---	---	---	1022.73	26.363	19.269	---	---	25.083	---	---	---	190.927	---	---	---	5.542	---	---	---	
5/16/2018	12:26:52	1651.00		163.18	---	---	---	19.258	---	---	---	1022.79	26.363	19.258	---	---	25.080	---	---	---	190.934	---	---	---	5.543	---	---	---	
5/16/2018	12:26:53	1652.00		163.17	---	---	---	19.270	---	---	---	1022.85	26.363	19.270	---	---	25.077	---	---	---	190.888	---	---	---	5.535	---	---	---	
5/16/2018	12:26:54	1653.00		163.33	---	---	---	19.270	---	---	---	1022.85	26.363	19.270	---	---	25.066	---	---	---	190.884	---	---	---	5.559	---	---	---	
5/16/2018	12:26:55	1654.00		163.33	---	---	---	19.269	---	---	---	1022.82	26.363	19.269	---	---	25.066	---	---	---	190.860	---	---	---	5.540	---	---	---	
5/16/2018	12:26:56	1655.00		163.35	---	---	---	19.279	---	---	---	1022.82	26.363	19.279	---	---	25.062	---	---	---	190.835	---	---	---	5.539	---	---	---	
5/16/2018	12:26:57	1656.00		163.32	---	---	---	19.269	---	---	---	1022.79	26.363	19.269	---	---	25.068	---	---	---	190.824	---	---	---	5.543	---	---	---	
5/16/2018	12:26:58	1657.00		163.53	---	---	---	19.249	---	---	---	1022.79	26.363	19.249	---	---	25.059	---	---	---	190.781	---	---	---	5.544	---	---	---	
5/16/2018	12:26:59	1658.00		163.65	---	---	---	19.229	---	---	---	1022.73	26.363	19.229	---	---	25.058	---	---	---	190.768	---	---	---	5.572	---	---	---	
5/16/2018	12:27:00	1659.00		163.66	---	---	---	19.238	---	---	---	1022.60	26.363	19.238	---	---	25.055	---	---	---	190.727	---	---	---	5.533	---	---	---	
5/16/2018	12:27:01	1660.00		163.42	---	---	---	19.292	---	---	---	1022.82	26.363	19.292	---	---	25.054	---	---	---	190.703	---	---	---	5.569	---	---	---	
5/16/2018	12:27:02	1661.00		163.72	---	---	---	19.237	---	---	---	1022.82	26.318	19.237	---	---	25.051	---	---	---	190.686	---	---	---	5.568	---	---	---	
5/16/2018	12:27:03	1662.00		163.69	---	---	---	19.260	---	---	---	1022.79	26.318	19.260	---	---	25.045	---	---	---	190.634	---	---	---	5.568	---	---	---	
5/16/2018	12:27:04	1663.00		163.67	---	---	---	19.270	---	---	---	1022.85	26.318	19.270	---	---	25.044	---	---	---	190.608	---	---	---	5.576	---	---	---	
5/16/2018	12:27:05	1664.00		163.82	---	---	---	19.258	---	---	---	1022.88	26.318	19.258	---	---	25.038	---	---	---	190.567	---	---	---	5.555	---	---	---	
5/16/2018	12:27:06	1665.00		163.85	---	---	---	19.248	---	---	---	1022.76	26.318	19.248	---	---	25.038	---	---	---	190.593	---	---	---	5.571	---	---	---	
5/16/2018	12:27:07	1666.00		163.85	---	---	---	19.258	---	---	---	1022.85	26.318	19.258	---	---	25.035	---	---	---	190.548	---	---	---	5.568	---	---	---	
5/16/2018	12:27:08	1667.00		164.01	---	---	---	19.249	---	---	---	1022.82	26.318	19.249	---	---	25.027	---	---	---	190.455	---	---	---	5.558	---	---	---	
5/16/2018	12:27:09	1668.00		164.02	---	---	---	19.259	---	---	---	1022.85	26.318	19.259	---	---	25.024	---	---	---	190.445	---	---	---	5.543	---	---	---	
5/16/2018	12:27:10	1669.00		164.10	---	---	---	19.248	---	---	---	1022.79	26.318	19.248	---	---	25.021	---	---	---	190.389	---	---	---	5.589	---	---	---	
5/16/2018	12:27:11	1670.00		163.98	---	---	---	19.281	---	---	---	1022.79	26.318	19.281	---	---	25.020	---	---	---	190.391	---	---	---	5.534	---	---	---	
5/16/2018	12:27:12	1671.00		164.09	---	---	---	19.246	---	---	---	1022.85	26.363	19.246	---	---	25.023	---	---	---	190.410	---	---	---	5.558	---	---	---	
5/16/2018	12:27:13	1672.00		164.23	---	---	---	19.268	---	---	---	1022.94	26.318	19.268	---	---	25.006	---	---	---	190.330	---	---	---	5.570	---	---	---	
5/16/2018	12:27:14	1673.00		164.34	---	---	---	19.247	---	---	---	1022.79	26.363	19.247	---	---	25.006	---	---	---	190.298	---	---	---	5.569	---	---	---	
5/16/2018	12:27:15	1674.00		164.12	---	---	---	19.279	---	---	---	1022.79	26.363	19.279	---	---	25.010	---	---	---	190.352	---	---	---	5.572	---	---	---	
5/16/2018	12:27:16	1675.00		164.42	---	---	---	19.269	---	---	---	1022.76	26.363	19.269	---	---	24.993	---	---	---	190.225	---	---	---	5.558	---	---	---	
5/16/2018	12:27:17	1676.00		164.49	---	---	---	19.257	---	---	---	1022.85	26.363	19.257	---	---	24.993	---	---	---	190.205	---	---	---	5.546	---	---	---	
5/16/2018	12:27:18	1677.00		164.31	---	---	---	19.291	---	---	---	1022.79	26.318	19.291	---	---	24.995	---	---	---	190.205	---	---	---	5.545	---	---	---	
5/16/2018	12:27:19	1678.00		164.64	---	---	---	19.248	---	---	---	1022.79	26.318	19.248	---	---	24.986	---	---	---	190.121	---	---	---	5.570	---	---	---	
5/16/2018	12:27:20	1679.00		164.29	---	---	---	19.312	---	---	---	1022.88	26.318	19.312	---	---	24.989	---	---	---	190.175	---	---	---	5.562	---	---	---	
5/16/2018	12:27:21	1680.00		164.65	---	---	---	19.268	---	---	---	1022.79	26.279	19.268	---	---	24.979	---	---	---	190.102	---	---	---	5.575	---	---	---	
5/16/2018	12:27:22	1681.00		164.56	---	---	---	19.288	---	---	---	1022.85	26.279	19.288	---	---	24.979	---	---	---	190.089	---	---	---	5.572	---	---	---	
5/16/2018	12:27:23	1682.00		164.54	---	---	---	19.300	---	---	---	1022.82	26.279	19.300	---	---	24.976	---	---	---	190.035	---	---	---	5.561	---	---	---	
5/16/2018	12:27:24	1683.00		164.50	---	---	---	19.291	---	---	---	1022.76	26.279	19.291	---	---	24.982	---	---	---	190.074	---	---	---	5.566	---	---	---	
5/16/2018	12:27:25	1684.00		164.78	---	---	---	19.290	---	---	---	1022.73	26.279	19.290	---	---	24.964	---	---	---	189.945	---	---	---	5.570	---	---	---	
5/16/2018	12:27:26	1685.00		164.83	---	---	---	19.269	---	---	---	1022.85	26.279	19.269	---	---	24.966	---	---	---	189.927	---	---	---	5.565	---	---	---	
5/16/2018	12:27:27	1686.00		164.99	---	---	---	19.270	---	---	---	1022.91	26.279	19.270	---	---	24.955	---	---	---	189.914	---	---	---	5.567	---	---	---	
5/16/2018	12:27:28	1687.00		165.01	---	---	---	19.258	---	---	---	1022.91	26.241	19.258	---	---	24.958	---	---	---	189.882	---	---	---	5.568	---	---	---	
5/16/2018	12:27:29	1688.00		165.08	---	---	---	19.269	---	---	---	1022.79	26.279	19.269	---	---	24.950	---	---	---	189.845	---	---	---	5.543	---	---	---	
5/16/2018	12:27:30	1689.00		165.18	---	---	---	19.248	---	---	---	1022.82	26.279	19.248	---	---	24.950	---	---	---	189.826	---	---	---	5.537	---	---	---	
5/16/2018	12:27:31	1690.00		164.99	---	---	---	19.276	---	---	---	1022.82	26.279	19.276	---	---	24.954	---	---	---	189.794	---	---	---	5.541	---	---	---	
5/16/2018	12:27:32	1691.00		165.07	---	---	---	19.281	---	---	---	1022.82	26.279	19.281	---	---	24.947	---	---	---	189.731	---	---	---	5.578	---	---	---	
5/16/2018	12:27:33	1692.00		165.14	---	---	---	19.279	---	---	---	1022.85	26.279	19.279	---	---	24.943	---	---	---	189.712	---	---	---	5.540	---	---	---	
5/16/2018	12:27:34	1693.00		165.18	---	---	---	19.291	---	---	---	1022.79	26.279	19.291	---	---	24.937	---	---	---	189.720	---	---	---	5.553	---	---	---	
5/16/2018	12:27:35	1694.00		165.33	---	---	---	19.258	---	---	---	1022.76	26.279	19.258	---	---	24.937	---	---	---	189.688	---	---	---	5.561	---	---	---	
5/16/2018	12:27:36	1695.00		165.46	---	---	---	19.270	---	---	---	1022.69	26.279	19.270	---	---	24.924	---	---	---	189.639	---	---	---	5.573	---	---	---	
5/16/2018	12:27:37	1696.00		165.35	---	---	---	19.279	---	---	---	1022.88	26.318	19.279	---	---	24.929	---	---	---	189.623	---	---	---	5.582	---	---	---	
5/16/2018	12:27:38	1697.00		165.43	---	---	---	19.269	---	---	---	1022.82	26.318	19.269	---	---	24.927	---	---	---	189.617	---	---	---	5.562	---	---	---	
5/16/2018	12:27:39	1698.00		165.42	---	---	---	19.290	---	---	---	1022.85	26.318	19.290	---	---	24.920	---	---	---	189.580	---	---	---	5.537	---	---	---	
5/16/2018	12:27:40	1699.00		165.57	---	---	---	19.280	---	---	---	1022.82	26.318	19.280	---	---	24.913	---	---	---	189.529	---	---	---	5.562	---	---	---	
5/16/2018	12:27:41	1700.00		165.66	---	---	---	19.259	---	---	---	1022.85	26.318	19.259	---	---	24.915	---	---	---	189.513	---	---	---	5.542	---	---	---	
5/16/2018	12:27:42	1701.00		165.55	---	---	---	19.289	---	---	---	1022.76	26.318	19.289	---	---	24.913	---	---	---	189.481	---	---	---	5.561	---	---	---	
5/16/2018	12:27:43	1702.00		165.70	---	---	---	19.279	---	---	---	1022.76	26.318	19.279	---	---	24.906	---	---	---	189.462	---	---	---	5.541	---	---	---	
5/16/2018	12:27:44	1703.00		165.69	---	---	---	19.291	---	---	---	1022.82	26.318	19.291	---	---	24.902	---	---	---	189.445	---	---	---	5.566	---	---	---	
5/16/2018	12:27:45	1704.00		165.78	---	---	---	19.269	---	---	---	1022.69	26.318	19.269	---	---	24.903	---	---	---	189.460	---	---	---	5.540	---	---	---	
5/16/2018	12:27:46	1705.00		165.92	---	---	---	19.270	---	---	---	1022.82	26.318	19.270	---	---	24.893	---	---	---	189.348	---	---	---	5.532	---	---	---	
5/16/2018	12:27:47	1706.00		166.01	---	---	---	19.261	---	---	---	1022.85	26.363	19.261	---	---	24.891	---	---	---	189.328	---	---	---	5.545	---	---	---	
5/16/2018	12:27:48	1707.00		166.01	---	---	---	19.280	---	---	---	1022.82	26.318	19.280	---	---	24.885	---	---	---	189.298	---	---	---	5.567	---	---	---	
5/16/2018	12:27:49	1708.00		166.05	---	---	---	19.279	---	---	---	1022.79	26.363	19.279	---	---	24.882	---	---	---	189.266	---	---	---	5.536	---	---	---	
5/16/2018	12:27:50	1709.00		166.08	---	---	---	19.279	---	---	---	1022.88	26.363	19.279	---	---	24.881	---	---	---	189.244	---	---	---	5.540	---	---	---	
5/16/2018	12:27:51	1710.00		166.12	---	---	---	19.282	---	---	---	1022.91	26.363	19.282	---	---	24.877	---	---	---	189.220	---	---	---	5.564	---	---	---	
5/16/2018	12:27:52	1711.00		166.06	---	---	---	19.289	---	---	---	1022.85	26.363	19.289	---	---	24.878	---	---	---	189.207	---	---	---	5.543	---	---	---	
5/16/2018	12:27:53	1712.00		166.22	---	---	---	19.291	---	---	---	1022.82	26.318	19.291	---	---	24.868	---	---	---	189.147	---	---	---	5.553	---	---	---	
5/16/2018	12:27:54	1713.00		166.28	---	---	---	19.281	---	---	---	1022.82	26.318	19.281	---	---	24.867	---	---	---	189.130	---	---	---	5.559	---	---	---	
5/16/2018	12:27:55	1714.00		166.12	---	---	---	19.302	---	---	---	1022.79	26.318	19.302	---	---	24.871	---	---	---	189.169	---	---	---	5.533	---	---	---	
